user_input,system_prompt_id
"""I've been experiencing severe abdominal pain for 2 days, which started after eating a meal at a new restaurant last night. The pain is mostly in my lower left side and feels like sharp cramps. I also have a fever of around 102°F.""",2
"""I've been experiencing severe headaches for the past 48 hours, accompanied by dizziness and blurred vision. The pain is on one side of my head and feels like it's getting worse over time.""",2
"I've been experiencing severe chest pain on my left side for the past 24 hours, and it's getting worse when I breathe in deeply or cough. The pain is sharp and stabbing, and I'm also feeling a bit short of breath.",2
"""I've been experiencing severe chest pain and shortness of breath for the past few hours after going for a run yesterday. The pain is on my left side and gets worse when I breathe in or out deeply.""",2
"I've been experiencing severe chest pain on my left side for the past 2 days. It's sharp and stabbing, and it gets worse when I breathe in deeply or cough. Sometimes it feels like a tight band is wrapped around my chest.",2
"""I've been experiencing severe headaches for the past 24 hours, accompanied by blurred vision and sensitivity to light. I also have a fever of around 102°F and a sore throat.""",2
"""I've had a fever of 102°F for the past three days and it seems to be getting worse, along with severe headaches and a dry cough that's been constant.""",2
"""I've been experiencing persistent chest tightness and shortness of breath for the past 24 hours, especially after physical activity. I also have a dry cough and feel extremely fatigued.""",2
"I've been working on my short story about a young woman named Ava who discovers she has the ability to time travel, but every time I try to write a scene where Ava is reliving a memory from her past, it feels like something's missing - the descriptions of the setting and characters just don't seem to come alive. Can you take a look at this excerpt and offer some suggestions?",3
"""I've been working on a short story about a young woman named Ava who discovers she has the ability to manipulate time after witnessing her mother's untimely death in a car accident. The problem is that every time I try to write a scene where Ava uses her power, it feels forced and convenient, rather than organic - can you help me revise my draft to make this supernatural element feel more integral to the story?""",3
"I've been trying to write a novel about a young woman who returns to her hometown after years away, but I'm stuck on how to make her journey feel more meaningful. She's struggling to reconcile her past and present selves, but every time I try to write it, the scenes feel forced and sentimental.",3
"""I just finished writing my first short story and I'm not sure if it's working. The main character, Alex, is struggling to find her place in the world after a traumatic event, but every time I try to get into the meat of the story, she starts talking about her feelings and thoughts in this overly introspective way that feels forced. Can you take a look at my latest draft and tell me what's not working?""",3
"I've been trying to write my first novel for years, but I just can't seem to get past the opening scene of my fantasy world. The protagonist, a young orphan named Eira, has discovered a hidden map that supposedly leads her to a powerful magical artifact. But every time I try to continue writing, it feels like the story gets stuck in an endless loop of exposition and description - can you take a look and see if there's anything I'm doing wrong?",3
"I've been struggling to get started on my first novel and I'm sharing a scene where my protagonist, Emily, meets her new coworker, Ryan. Here it is: ""Emily sipped her coffee as she watched Ryan saunter into the office, his bright blue eyes scanning the room like he owned the place. She felt a flutter in her chest as their gazes met and he flashed her a charming smile.""",3
"""I've been working on a fantasy novel and I'm stuck on getting the pacing right. The story starts off strong but by chapter 5, it's dragging and my main character feels like they're not doing much for most of the book. Can you take a look at this excerpt from chapter 7 where Eira is searching for the lost artifact and suggest how to make it more engaging?""",3
"I've written a short story called ""The Island"" and I'm stuck on where to go from here - I have two main characters, Alex and Maddie, who are stranded on a deserted island after their sailboat sinks, but every time I try to add more detail about the island itself, the scene feels disjointed and like it's losing momentum. Can you help me figure out how to balance the setting with the characters' emotional arc?",3
"""I've been working on a sci-fi short story called 'The Last Hope' and I'm struggling to get the plot moving beyond the introduction of the main character, Captain Jaxon. He's a former soldier who wakes up from cryosleep to find his ship is damaged and he's the only one left alive - but every time I try to write the next scene, I end up stuck in describing the ship's damage rather than getting into the action.""",3
